seqnames	start	end	width	strand	gene_id	name	hid	p	fdr	count	effectsize	count.pred	count.density	count.pred.density	eligible	p.neg	fdr.neg
chr8	67173511	67343781	170271	-	10565	ARFGEF1	7224	0.37	1	5	-0.07	5.26	7.34e-4	7.72e-4	6812	0.64	1
chr9	131502902	131523806	20905	+	10585	POMT1	7241	0.37	1	3	0.04	2.91	0.00102	9.86e-4	2950	0.69	1
chr16	1972053	1982929	10877	+	10607	TBL3	7259	0.37	1	6	-0.08	6.35	0.00127	0.00135	4718	0.63	1
chr8	30156319	30183639	27321	+	10671	DCTN6	7316	0.37	1	1	0.02	0.986	0.00111	0.00109	904	0.75	1
chr15	50182196	50236385	54190	+	11001	SLC27A2	7560	0.37	1	2	-0.07	2.11	9.98e-4	0.00105	2005	0.68	1
chr2	69457997	69674349	216353	-	22848	AAK1	7857	0.37	1	5	-0.1	5.35	9.47e-4	0.00101	5282	0.63	1
chr6	53001279	53061802	60524	-	22858	ICK	7864	0.37	1	2	0.04	1.95	0.00105	0.00103	1899	0.71	1
chr15	41774434	41827855	53422	+	23005	MAPKBP1	7970	0.37	1	7	0.05	6.75	0.00146	0.0014	4804	0.66	1
chr3	182793503	182921629	128127	+	23200	ATP11B	8127	0.37	1	4	-0.09	4.25	8.83e-4	9.37e-4	4532	0.64	1
chr14	30622311	30735850	113540	+	23256	SCFD1	8176	0.37	1	2	-0.2	2.3	8.16e-4	9.38e-4	2451	0.65	1
chr7	2558972	2614733	55762	+	23288	IQCE	8201	0.37	1	5	0.01	4.98	0.00156	0.00155	3215	0.66	1
chr16	53598153	53703938	105786	-	23322	RPGRIP1L	8225	0.37	1	4	-0.12	4.33	8.51e-4	9.22e-4	4701	0.64	1
chr18	2655738	2805017	149280	+	23347	SMCHD1	8243	0.37	1	10	-0.03	10.2	0.00153	0.00156	6541	0.63	1
chr10	22316386	22326521	10136	+	23412	COMMD3	8297	0.37	1	3	0.04	2.91	0.00154	0.00149	1954	0.69	1
chr16	14833721	14896157	62437	+	23420	NOMO1	8304	0.37	1	3	-0.11	3.25	7.44e-4	8.05e-4	4032	0.65	1
chr5	140691430	140699305	7876	+	23438	HARS2	8318	0.37	1	2	-0.23	2.35	9.56e-4	0.00112	2093	0.64	1
chr17	69244311	69327244	82934	-	23461	ABCA5	8329	0.37	1	7	-0.01	7.05	0.00118	0.00119	5908	0.64	1
chr7	120787320	120858402	71083	-	23554	TSPAN12	8402	0.37	1	1	0.04	0.969	9.03e-4	8.76e-4	1107	0.75	1
chr1	85318481	85578363	259883	-	23576	DDAH1	8416	0.37	1	1	0.1	0.932	0.00105	9.76e-4	955	0.76	1
chr20	14322985	14337614	14630	-	23767	FLRT3	8508	0.37	1	1	-0.55	1.46	5.13e-4	7.49e-4	1950	0.64	1
chr3	113002444	113019861	17418	-	25871	NEPRO	8615	0.37	1	2	-0.22	2.33	9.64e-4	0.00112	2075	0.65	1
chr19	45883608	45886141	2534	-	26145	IRF2BP1	8797	0.37	1	3	0.22	2.57	0.00171	0.00146	1755	0.73	1
chr6	27957241	27958182	942	+	26212	OR2B6	8826	0.37	1	1	0.05	0.966	0.00106	0.00103	942	0.76	1
chr17	58155133	58156156	1024	+	26689	OR4D1	8960	0.37	1	1	-0.13	1.09	0.00107	0.00117	933	0.72	1
chr19	15380050	15419141	39092	-	26993	AKAP8L	9045	0.37	1	4	0	3.99	0.00122	0.00122	3282	0.66	1
chr3	130850595	131016712	166118	+	27032	ATP2C1	9065	0.37	1	5	0.16	4.47	0.00107	9.57e-4	4675	0.7	1
chr6	135851701	136195574	343874	+	27115	PDE7B	9108	0.37	1	2	0.23	1.7	0.001	8.53e-4	1995	0.75	1
chr19	48933699	48944969	11271	+	27294	DHDH	9198	0.37	1	3	-0.04	3.09	0.0023	0.00237	1307	0.67	1
chr5	154941073	154969411	28339	+	29093	MRPL22	9326	0.37	1	1	-0.02	1.02	9.52e-4	9.67e-4	1050	0.74	1
chrX	19533977	19887600	353624	-	30011	SH3KBP1	9476	0.37	1	4	-0.03	4.09	0.00135	0.00138	2956	0.66	1
chr15	41895933	41972557	76625	-	30844	EHD4	9498	0.37	1	3	0.14	2.72	0.00185	0.00167	1626	0.71	1
chr9	128411751	128437351	25601	+	51148	CERCAM	9709	0.37	1	3	-0.17	3.38	0.00104	0.00118	2873	0.63	1
chr16	5024844	5034141	9298	-	51172	NAGPA	9727	0.37	1	3	-0.13	3.29	0.00103	0.00112	2925	0.64	1
chr7	37848597	37900397	51801	+	51314	NME8	9839	0.37	1	2	0.02	1.97	0.00101	9.99e-4	1972	0.7	1
chr12	118149801	118372907	223107	-	51347	TAOK3	9863	0.37	1	4	-0.09	4.25	0.00107	0.00114	3736	0.64	1
chr10	124007668	124093598	85931	-	51363	CHST15	9871	0.37	1	4	0.2	3.49	0.0018	0.00157	2217	0.71	1
chr2	27212027	27217178	5152	+	51374	ATRAID	9880	0.37	1	2	0.13	1.83	0.00193	0.00176	1036	0.73	1
chr22	37848868	37889407	40540	+	51386	EIF3L	9889	0.37	1	5	0.2	4.37	0.00179	0.00157	2786	0.71	1
chr10	89579497	89645572	66076	-	53354	PANK1	10118	0.37	1	2	0.13	1.82	0.0011	9.98e-4	1825	0.73	1
chr21	25585656	25607517	21862	-	54148	MRPL39	10187	0.37	1	2	0.36	1.56	0.00174	0.00136	1148	0.77	1
chr7	28995235	29195451	200217	-	54504	CPVL	10264	0.37	1	3	0.06	2.88	0.00112	0.00108	2676	0.69	1
chr5	177519789	177554563	34775	-	54540	FAM193B	10288	0.37	1	8	0.14	7.25	0.00184	0.00167	4352	0.68	1
chr3	45755449	45796536	41088	-	54716	SLC6A20	10354	0.37	1	2	-0.08	2.11	0.00111	0.00118	1794	0.68	1
chr7	93099513	93118023	18511	-	54809	SAMD9	10403	0.37	1	9	-0.03	9.18	0.00104	0.00107	8619	0.63	1
chr11	114570591	114595786	25196	-	54827	NXPE4	10418	0.37	1	1	-0.3	1.23	5.97e-4	7.33e-4	1675	0.69	1
chr1	159780932	159782543	1612	+	54935	DUSP23	10511	0.37	1	0	-Inf	0.425	0	9.39e-4	453	0.69	1
chr8	124450820	124453026	2207	+	55039	TRMT12	10603	0.37	1	2	-0.26	2.39	0.00111	0.00133	1800	0.64	1
chr19	41431318	41440717	9400	-	55101	DMAC2	10645	0.37	1	3	0.09	2.83	0.00158	0.00149	1898	0.7	1
chr12	71674204	71705047	30844	+	55266	TMEM19	10786	0.37	1	5	0.04	4.88	0.00147	0.00143	3402	0.67	1
chr17	508668	721717	213050	-	55275	VPS53	10793	0.37	1	3	0.03	2.93	9.23e-4	9.01e-4	3252	0.68	1
chr8	94813311	94881746	68436	+	55656	INTS8	10996	0.37	1	4	-0.08	4.24	9.36e-4	9.92e-4	4273	0.64	1
chr5	150690792	150701077	10286	-	55696	RBM22	11028	0.37	1	2	-0.07	2.1	0.00112	0.00118	1790	0.68	1
chr14	21070273	21090248	19976	+	55701	ARHGEF40	11033	0.37	1	7	0.06	6.73	0.00117	0.00113	5973	0.66	1
chr16	22297375	22335101	37727	+	55718	POLR3E	11047	0.37	1	3	0.19	2.63	0.00106	9.31e-4	2829	0.72	1
chr10	1022630	1045425	22796	+	55853	IDI2-AS1	11159	0.37	1	2	0.37	1.55	0.00153	0.00119	1306	0.77	1
chrX	64915802	65034713	118912	-	55906	ZC4H2	11192	0.37	1	1	0.11	0.928	0.00104	9.63e-4	964	0.77	1
chrX	107980864	107982370	1507	-	56156	TEX13B	11282	0.37	1	1	0.31	0.805	0.00106	8.58e-4	939	0.8	1
chrX	105218929	105220674	1746	-	56157	TEX13A	11283	0.37	1	1	0.18	0.882	8.13e-4	7.17e-4	1230	0.78	1
chr1	25813973	25832942	18970	+	56181	MTFR1L	11294	0.37	1	4	0.01	3.97	0.00134	0.00133	2976	0.67	1
chr3	107522936	107811339	288404	+	56987	BBX	11466	0.37	1	6	0.12	5.54	0.00124	0.00115	4820	0.68	1
chr6	89568144	89638749	70606	-	57226	LYRM2	11601	0.37	1	3	-0.09	3.19	7.72e-4	8.2e-4	3886	0.66	1
chr5	180494379	180578358	83980	+	57472	CNOT6	11662	0.37	1	2	0.37	1.55	0.00106	8.21e-4	1884	0.78	1
chr7	158730995	158830253	99259	-	57488	ESYT2	11675	0.37	1	5	0.13	4.58	0.00138	0.00126	3633	0.69	1
chr18	45847609	45967329	119721	-	57724	EPG5	11861	0.37	1	9	-0.03	9.17	0.00112	0.00114	8043	0.63	1
chr6	32190766	32195523	4758	-	63940	GPSM3	12079	0.37	1	2	0.15	1.81	0.00203	0.00184	983	0.73	1
chr13	20777329	20903048	125720	-	64328	XPO4	12192	0.37	1	4	0.02	3.96	0.00107	0.00106	3723	0.67	1
chr3	158732198	158829719	97522	+	64747	MFSD1	12269	0.37	1	3	-0.07	3.15	0.00104	0.00109	2881	0.66	1
chr7	99828013	99866102	38090	+	64816	CYP3A43	12315	0.37	1	2	0.07	1.91	9.18e-4	8.75e-4	2179	0.71	1
chrX	48508962	48520814	11853	+	64840	PORCN	12320	0.37	1	2	0.14	1.81	0.00119	0.00107	1685	0.73	1
chr5	850291	892801	42511	-	65980	BRD9	12419	0.37	1	4	-0.05	4.14	0.00127	0.00131	3155	0.65	1
chr19	18557762	18569387	11626	+	79036	KXD1	12485	0.37	1	2	-0.21	2.32	0.00147	0.0017	1365	0.65	1
chr3	126437601	126475891	38291	-	79364	ZXDC	12595	0.37	1	3	0.12	2.77	9.1e-4	8.39e-4	3298	0.7	1
chr19	17292131	17310236	18106	-	79575	ABHD8	12629	0.37	1	6	-0.05	6.2	0.00202	0.00209	2970	0.64	1
chr16	75536741	75608445	71705	-	79583	TMEM231	12634	0.37	1	4	0.06	3.84	0.00142	0.00136	2820	0.68	1
chr17	59565558	59608345	42788	+	79665	DHX40	12696	0.37	1	4	0.19	3.5	0.00143	0.00125	2797	0.71	1
chr19	49877425	49888750	11326	+	79735	TBC1D17	12754	0.37	1	4	-0.13	4.37	0.00161	0.00176	2482	0.63	1
chr16	3365112	3486953	121842	+	79903	NAA60	12889	0.37	1	11	0.07	10.5	0.00101	9.61e-4	10922	0.66	1
chr7	139133744	139191986	58243	+	79989	TTC26	12947	0.37	1	2	-0.13	2.19	0.00107	0.00117	1871	0.67	1
chr17	3668812	3669668	857	+	83460	EMC6	13361	0.37	1	1	0.51	0.701	0.003	0.00211	333	0.83	1
chr19	49665142	49673916	8775	+	83596	BCL2L12	13392	0.37	1	3	0.15	2.71	0.00175	0.00158	1713	0.71	1
chr7	71779491	72447151	667661	-	83698	CALN1	13426	0.37	1	1	0.34	0.789	9.4e-4	7.41e-4	1064	0.8	1
chrX	155380787	155381134	348	+	83740	H2AB3	13441	0.37	1	0	-Inf	0.249	0	7.17e-4	348	0.8	1
chr20	36612318	36646196	33879	-	84174	SLA2	13598	0.37	1	1	-0.12	1.09	0.00113	0.00123	887	0.72	1
chr1	156282935	156293185	10251	+	84283	TMEM79	13671	0.37	1	2	-0.25	2.37	0.00101	0.0012	1971	0.64	1
chr11	75759512	75801535	42024	+	84649	DGAT2	13820	0.37	1	3	0.15	2.71	0.00161	0.00146	1859	0.71	1
chr1	48532854	50023954	1491101	-	84871	AGBL4	13936	0.37	1	3	-0	3	8.82e-4	8.83e-4	3402	0.68	1
chr1	230837119	230869589	32471	-	84886	C1orf198	13947	0.37	1	2	-0.12	2.17	8.18e-4	8.89e-4	2446	0.67	1
chr16	74999024	75110994	111971	+	84937	ZNRF1	13991	0.37	1	1	-0.35	1.27	8.86e-4	0.00113	1129	0.68	1
chr19	16134028	16158575	24548	+	84941	HSH2D	13995	0.37	1	5	-0.01	5.05	0.00337	0.00341	1483	0.65	1
chr17	41065116	41065879	764	-	85294	KRTAP2-4	14061	0.37	1	0	-Inf	0.397	0	0.00103	387	0.71	1
chrX	49269793	49301461	31669	+	89801	PPP1R3F	14156	0.37	1	4	-0.12	4.33	0.00114	0.00123	3511	0.63	1
chr3	48561718	48563781	2064	-	90226	UCN2	14216	0.37	1	0	-Inf	0.473	0	0.00139	339	0.67	1
chr15	40382721	40394246	11526	+	90417	KNSTRN	14246	0.37	1	3	0.23	2.55	0.00158	0.00135	1897	0.73	1
chr13	102765888	102773811	7924	-	93081	TEX30	14499	0.37	1	1	0.45	0.73	0.00118	8.58e-4	851	0.82	1
chr3	53867066	53882152	15087	-	93973	ACTR8	14553	0.37	1	2	-0.25	2.37	8.81e-4	0.00104	2271	0.64	1
chr19	38409051	38426305	17255	-	115727	RASGRP4	14811	0.37	1	3	-0.08	3.18	0.00115	0.00121	2618	0.66	1
chr19	42220312	42228201	7890	+	116115	ZNF526	14835	0.37	1	4	-0.12	4.35	0.0018	0.00196	2219	0.63	1
chr12	40196744	40369285	172542	+	120892	LRRK2	15012	0.37	1	12	0.07	11.4	0.00142	0.00135	8467	0.66	1
chr19	50505998	50511353	5356	-	126119	JOSD2	15205	0.37	1	1	0.4	0.756	0.00172	0.0013	583	0.81	1
chr1	32936445	32964685	28241	-	127544	RNF19B	15290	0.37	1	4	-0	4.01	0.00169	0.0017	2363	0.66	1
chr2	124025287	124915287	890001	+	129684	CNTNAP5	15380	0.37	1	3	0.09	2.82	7.65e-4	7.18e-4	3921	0.7	1
chr2	241072169	241102332	30164	-	130916	MTERF4	15423	0.37	1	9	0.06	8.64	0.00229	0.0022	3933	0.66	1
chr3	102099244	102479841	380598	+	131368	ZPLD1	15432	0.37	1	1	-0.01	1	7.13e-4	7.17e-4	1402	0.75	1
chr9	113297093	113303376	6284	-	138065	RNF183	15594	0.37	1	1	0.43	0.744	0.00173	0.00128	579	0.82	1
chr10	48153088	48274696	121609	-	143162	FRMPD2	15756	0.37	1	4	0	4	8.71e-4	8.71e-4	4591	0.66	1
chr18	31376777	31414912	38136	+	147409	DSG4	15951	0.37	1	3	0.21	2.6	8.67e-4	7.5e-4	3462	0.73	1
chr2	157876702	158136154	259453	+	151531	UPP2	16198	0.37	1	1	-0.01	1.01	8.42e-4	8.5e-4	1187	0.74	1
chr2	23927285	24004909	77625	+	165324	UBXN2A	16582	0.37	1	1	0.03	0.981	0.00128	0.00126	780	0.75	1
chr22	41525799	41544606	18808	-	171568	POLR3H	16711	0.37	1	3	0.02	2.95	0.00171	0.00168	1752	0.68	1
chr9	34398184	34458570	60387	-	203259	FAM219A	16931	0.37	1	2	0.41	1.5	0.00152	0.00114	1315	0.78	1
chr11	61348745	61362299	13555	-	220002	CYB561A3	17051	0.37	1	4	0.18	3.53	0.00158	0.00139	2535	0.71	1
chr6	41042467	41044337	1871	+	222642	TSPO2	17196	0.37	1	1	0.69	0.621	0.00181	0.00112	553	0.85	1
chr7	98846488	98870771	24284	-	222865	TMEM130	17206	0.37	1	2	0.35	1.57	0.00125	9.82e-4	1600	0.77	1
chr6	49968677	49969625	949	-	245927	DEFB113	17226	0.37	1	0	-Inf	0.178	0	7.17e-4	249	0.85	1
chr4	13568738	13627725	58988	-	259282	BOD1L1	17480	0.37	1	11	0.04	10.7	0.00117	0.00114	9365	0.65	1
chr11	64937517	64972108	34592	-	283129	MAJIN	17568	0.37	1	2	-0.25	2.38	0.0018	0.00213	1114	0.64	1
chr15	42067009	42094562	27554	-	283748	PLA2G4D	17693	0.37	1	3	-0.04	3.08	0.00122	0.00125	2457	0.67	1
chr16	77722492	77742260	19769	+	283927	NUDT7	17719	0.37	1	1	-0.09	1.06	8.45e-4	8.97e-4	1183	0.73	1
chr19	7030578	7033011	2434	+	284428	MBD3L5	17832	0.37	1	0	-Inf	0.514	0	8.2e-4	627	0.65	1
chr19	463346	474983	11638	-	284451	ODF3L2	17838	0.37	1	1	0.2	0.873	0.00115	0.001	870	0.78	1
chr2	170766878	170798971	32094	+	285141	ERICH2	17921	0.37	1	0	-Inf	0.454	0	9.64e-4	471	0.68	1
chr3	44578223	44599694	21472	+	285349	ZNF660	17954	0.37	1	1	-0.52	1.43	7.78e-4	0.00111	1286	0.64	1
chr16	681670	684528	2859	-	339123	JMJD8	18252	0.37	1	3	0.03	2.95	0.00172	0.00168	1749	0.68	1
chr7	20615207	20777038	161832	+	340273	ABCB5	18369	0.37	1	3	-0.12	3.27	7.23e-4	7.87e-4	4149	0.65	1
chr9	34252381	34311371	58991	-	347240	KIF24	18552	0.37	1	5	0.11	4.64	0.00122	0.00113	4107	0.68	1
chr2	24114809	24123464	8656	-	375189	PFN4	18749	0.37	1	0	-Inf	0.506	0	0.00121	419	0.65	1
chr21	44657932	44658341	410	+	386683	KRTAP12-3	18831	0.37	1	0	-Inf	0.239	0	8.2e-4	291	0.8	1
chr1	234373456	234385068	11613	+	388753	COA6	18996	0.37	1	1	0.32	0.803	0.00136	0.00109	734	0.8	1
chr11	5754693	5755729	1037	+	390072	OR52N4	19130	0.37	1	1	0.01	0.991	0.00104	0.00103	966	0.75	1
chr11	5820314	5821348	1035	+	390077	OR52N2	19132	0.37	1	1	0.34	0.792	0.00104	8.2e-4	966	0.8	1
chrX	135421944	135428075	6132	+	399668	SMIM10L2A	19285	0.37	1	0	-Inf	0.255	0	0.00107	237	0.79	1
chr20	1186092	1208279	22188	+	400831	C20orf202	19424	0.37	1	1	0.78	0.583	0.00196	0.00114	511	0.87	1
chr1	192316992	192367285	50294	+	431704	RGS21	19839	0.37	1	0	-Inf	0.329	0	7.17e-4	459	0.75	1
chr14	20590193	20590823	631	-	493901	RNASE12	20166	0.37	1	1	-0.23	1.18	0.0012	0.00141	833	0.7	1
chr2	130459455	130509707	50253	-	653269	POTEI	20823	0.37	1	3	-0.17	3.37	8.01e-4	9.01e-4	3743	0.64	1
chr17	137526	139067	1542	+	653486	SCGB1C2	20840	0.37	1	0	-Inf	0.226	0	7.84e-4	288	0.81	1
chr8	91102619	91219236	116618	+	100130742	LRRC69	21915	0.37	1	1	-0.06	1.04	8.18e-4	8.5e-4	1223	0.74	1
chr3	46581150	46626543	45394	+	100132146	FAM240A	22001	0.37	1	0	-Inf	0.529	0	0.00121	439	0.64	1
chr22	21938269	21977632	39364	+	100286925	LOC100286925	22160	0.37	1	6	-0.05	6.23	0.00149	0.00154	4040	0.64	1
chr9	14475	73865	59391	-	100287171	WASHC1	22175	0.37	1	1	-0.24	1.18	6.64e-4	7.84e-4	1506	0.7	1
chr10	52230398	52314507	84110	-	100506939	PRKG1-AS1	23165	0.37	1	1	-0.17	1.12	9.45e-4	0.00106	1058	0.72	1
chr12	53513891	53517608	3718	+	100652999	LOC100652999	23821	0.37	1	0	-Inf	0.28	0	0.00129	218	0.78	1
chr3	20174244	20186427	12184	+	100874028	SGO1-AS1	24045	0.37	1	2	0.26	1.67	0.00138	0.00116	1446	0.75	1
chr6	123389421	123510247	120827	+	101927990	TRDN-AS1	24832	0.37	1	1	0.34	0.792	9.47e-4	7.5e-4	1056	0.8	1
chrX	107857364	107936230	78867	-	101928335	LOC101928335	24953	0.37	1	1	-0.32	1.25	6.51e-4	8.11e-4	1536	0.68	1
chr6	75360849	75458900	98052	+	101928540	LOC101928540	25026	0.37	1	0	-Inf	0.495	0	8.2e-4	603	0.66	1
chr7	17374867	17467256	92390	+	102659288	KCCAT333	25861	0.37	1	0	-Inf	0.027	0	0.00129	21	0.97	1
chr2	85213623	85302494	88872	+	102724579	LOC102724579	26030	0.37	1	0	-Inf	0.19	0	0.00105	181	0.84	1
chr19	50830530	50851089	20560	+	105372441	LOC105372441	26436	0.37	1	0	-Inf	0.0505	0	0.00118	43	0.95	1
chr9	114656304	114657805	1502	-	105376230	TEX53	26597	0.37	1	0	-Inf	0.335	0	0.00157	213	0.74	1
chr12	53506691	53626363	119673	-	114108587	ATF7-NPFF	27059	0.37	1	3	-0.12	3.27	0.00115	0.00126	2600	0.65	1
chr12	6988259	7071032	82774	+	716	C1S	501	0.38	1	5	0.14	4.54	0.00142	0.00129	3513	0.69	1
chr2	85394753	85418432	23680	-	822	CAPG	580	0.38	1	2	0.03	1.96	0.00138	0.00135	1449	0.7	1
chr11	3000922	3057613	56692	-	833	CARS1	591	0.38	1	4	0.02	3.95	0.00144	0.00142	2777	0.67	1
chr10	113679162	113730907	51746	+	840	CASP7	598	0.38	1	2	0.37	1.54	0.00104	8.06e-4	1916	0.78	1
chr12	48688458	48716998	28541	-	904	CCNT1	639	0.38	1	2	-0.05	2.07	9.07e-4	9.4e-4	2204	0.69	1
chr20	50190830	50192668	1839	+	1051	CEBPB	763	0.38	1	1	-0.54	1.46	9.63e-4	0.0014	1038	0.64	1
chr15	43593054	43599406	6353	+	1159	CKMT1B	834	0.38	1	2	0.11	1.85	9.69e-4	8.97e-4	2065	0.72	1
chr3	148791102	148860187	69086	+	1360	CPB1	954	0.38	1	1	0.03	0.976	7.49e-4	7.31e-4	1336	0.75	1
chr17	3636468	3661542	25075	+	1497	CTNS	1064	0.38	1	3	-0.24	3.55	0.00181	0.00215	1655	0.62	1
chr1	161623196	161631963	8768	-	2215	FCGR3B	1562	0.38	1	2	0.2	1.74	0.00172	0.0015	1161	0.74	1
chr1	37996770	38005606	8837	-	2275	FHL3	1605	0.38	1	2	0.04	1.94	0.00237	0.00231	843	0.71	1
chr12	2857681	2877155	19475	-	2305	FOXM1	1625	0.38	1	4	0.09	3.77	0.0013	0.00123	3066	0.69	1
chr2	28392448	28417317	24870	+	2355	FOSL2	1660	0.38	1	2	-0.22	2.33	9.62e-4	0.00112	2078	0.65	1
chr6	143494812	143511720	16909	-	2519	FUCA2	1680	0.38	1	2	0.04	1.95	0.0013	0.00126	1543	0.71	1
chr1	27666064	27672198	6135	-	2537	IFI6	1696	0.38	1	1	0.24	0.847	0.00176	0.00149	569	0.79	1
chr4	143336762	143474568	137807	+	2549	GAB1	1703	0.38	1	5	0.14	4.53	0.0018	0.00163	2785	0.69	1
chrX	152166234	152451315	285082	-	2556	GABRA3	1709	0.38	1	1	-0.08	1.06	6.76e-4	7.17e-4	1479	0.73	1
chr14	54474484	54489026	14543	-	2764	GMFB	1848	0.38	1	1	0.16	0.897	0.00132	0.00118	758	0.77	1
chr10	113550837	113589602	38766	+	3026	HABP2	2063	0.38	1	1	-0.56	1.48	5.2e-4	7.69e-4	1924	0.63	1
chr7	75533298	75738962	205665	-	3092	HIP1	2114	0.38	1	3	-0.17	3.37	9.35e-4	0.00105	3207	0.64	1
chr7	27170592	27180261	9670	-	3206	HOXA10	2199	0.38	1	3	-0.12	3.26	0.00162	0.00176	1852	0.65	1
chr14	55124110	55145423	21314	+	3958	LGALS3	2688	0.38	1	1	-0.57	1.49	9.04e-4	0.00134	1106	0.63	1
chr13	108207439	108218368	10930	-	3981	LIG4	2701	0.38	1	5	-0.11	5.39	9.49e-4	0.00102	5271	0.63	1
chr16	56625475	56627112	1638	+	4493	MT1E	2991	0.38	1	1	0.72	0.609	0.00185	0.00112	542	0.86	1
chr16	56669814	56671129	1316	+	4496	MT1H	2994	0.38	1	0	-Inf	0.535	0	0.00129	416	0.64	1
chr2	110122311	110205066	82756	-	4867	NPHP1	3234	0.38	1	2	-0.14	2.2	7.14e-4	7.84e-4	2803	0.67	1
chr7	108147623	108456717	309095	-	4897	NRCAM	3252	0.38	1	5	0.04	4.85	0.00103	9.99e-4	4854	0.67	1
chr9	92414245	92424461	10217	-	4958	OMD	3294	0.38	1	1	-0.25	1.19	7.9e-4	9.38e-4	1266	0.7	1
chr16	3188204	3224779	36576	+	4992	OR1F1	3311	0.38	1	3	-0.09	3.19	0.00126	0.00134	2380	0.65	1
chrX	19343893	19361718	17826	+	5160	PDHA1	3439	0.38	1	2	-0.1	2.15	8.74e-4	9.39e-4	2288	0.67	1
chr17	35574795	35578863	4069	-	5193	PEX12	3464	0.38	1	2	-0.24	2.36	9.95e-4	0.00117	2010	0.64	1
chr1	63593411	63660245	66835	+	5236	PGM1	3496	0.38	1	2	-0.13	2.18	8.94e-4	9.76e-4	2236	0.67	1
chr15	72199029	72231822	32794	-	5315	PKM	3556	0.38	1	5	0.16	4.48	0.00145	0.0013	3447	0.7	1
chr16	23677656	23690367	12712	+	5347	PLK1	3584	0.38	1	3	0.21	2.59	0.00124	0.00107	2415	0.73	1
chr7	102473118	102478907	5790	-	5439	POLR2J	3647	0.38	1	1	-0.51	1.43	0.00135	0.00193	741	0.64	1
chr6	30600413	30618612	18200	-	5514	PPP1R10	3698	0.38	1	5	-0.08	5.29	0.00172	0.00182	2901	0.64	1
chr1	43525187	43623666	98480	+	5792	PTPRF	3917	0.38	1	6	-0.03	6.11	8.22e-4	8.37e-4	7301	0.64	1
chr1	163068775	163076802	8028	+	5999	RGS4	4072	0.38	1	1	0.04	0.973	7.37e-4	7.17e-4	1357	0.75	1
chr1	25362249	25430192	67944	-	6006	RHCE	4079	0.38	1	1	-0.4	1.32	6.55e-4	8.63e-4	1527	0.67	1
chr8	98024851	98046469	21619	-	6156	RPL30	4160	0.38	1	2	-0.24	2.37	7.93e-4	9.39e-4	2522	0.64	1
chrX	72255679	72277248	21570	-	6191	RPS4X	4185	0.38	1	1	0.33	0.796	0.00113	9.02e-4	882	0.8	1
chr2	55231903	55235853	3951	+	6233	RPS27A	4214	0.38	1	1	0.3	0.812	0.00128	0.00104	782	0.8	1
chr4	165327667	165343164	15498	+	6307	MSMO1	4269	0.38	1	1	-0.3	1.23	8.45e-4	0.00104	1183	0.69	1
chr18	63637259	63644256	6998	-	6318	SERPINB4	4276	0.38	1	1	-0.32	1.25	6.3e-4	7.84e-4	1588	0.69	1
chr16	67943474	67969601	26128	-	6560	SLC12A4	4471	0.38	1	8	0.09	7.5	0.00176	0.00165	4547	0.67	1
chr12	21264600	21419594	154995	-	6579	SLCO1A2	4488	0.38	1	2	-0.29	2.44	5.94e-4	7.25e-4	3366	0.63	1
chr10	86958599	86963258	4660	+	6623	SNCG	4527	0.38	1	1	0.69	0.618	0.00166	0.00103	602	0.86	1
chr19	45687454	45692333	4880	-	6633	SNRPD2	4536	0.38	1	1	-0.29	1.22	0.00137	0.00167	729	0.69	1
chr8	23841929	23854806	12878	-	6781	STC1	4656	0.38	1	1	0.68	0.626	0.00125	7.84e-4	798	0.85	1
chr20	44966479	45080021	113543	+	6789	STK4	4663	0.38	1	5	0.01	4.96	0.00304	0.00302	1644	0.66	1
chr6	10393186	10419659	26474	-	7020	TFAP2A	4816	0.38	1	3	-0.06	3.13	0.00109	0.00113	2763	0.66	1
chr5	136028988	136063818	34831	+	7045	TGFBI	4839	0.38	1	3	-0.19	3.43	0.00102	0.00116	2953	0.63	1
chr10	96364608	96513926	149319	-	7093	TLL2	4881	0.38	1	3	-0.17	3.39	9.84e-4	0.00111	3048	0.63	1
chr17	18271428	18315007	43580	-	7156	TOP3A	4930	0.38	1	5	-0.03	5.11	0.00116	0.00119	4298	0.65	1
chr6	125119049	125264407	145359	+	7164	TPD52L1	4937	0.38	1	1	0.38	0.768	0.00119	9.11e-4	843	0.81	1
chr13	37636636	37870425	233790	-	7223	TRPC4	4971	0.38	1	3	0.03	2.93	7.34e-4	7.17e-4	4089	0.68	1
chr8	63048553	63086053	37501	-	7274	TTPA	4995	0.38	1	1	0.28	0.822	0.00119	9.82e-4	837	0.8	1
chr19	10350529	10380572	30044	-	7297	TYK2	5014	0.38	1	10	-0.06	10.4	0.00194	0.00202	5165	0.62	1
chr9	127424374	127445372	20999	+	7633	ZNF79	5224	0.38	1	3	0.16	2.68	0.00114	0.00102	2625	0.71	1
chr1	15941869	15976132	34264	-	7709	ZBTB17	5253	0.38	1	4	-0.04	4.13	0.00134	0.00138	2981	0.65	1
chr1	179550539	179575952	25414	-	7827	NPHS2	5314	0.38	1	1	0.07	0.951	8.62e-4	8.2e-4	1160	0.76	1
chr7	116953238	117230103	276866	+	7982	ST7	5361	0.38	1	3	-0.01	3.02	8.73e-4	8.79e-4	3438	0.67	1
